Tweet,nmf_w2v_topic_id,date,Time,Location,User_ID
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 16:45:43 +0000 2019,"Newport Beach, CA",2922209447
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 16:45:45 +0000 2019,"Louisville, KY",871456071008833000
"Today we are marching in Windsor to tell GM if they want to sell here, they need to build here. Join us and watch lâ¦ ",10,43476,Fri Jan 11 16:46:13 +0000 2019,"Detroit, MI",301142816
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 16:54:38 +0000 2019,"Tennessee, USA",835671922511867000
Encouragement helps fight imposter syndrome. Support someone you believe in today.,10,43476,Fri Jan 11 16:56:19 +0000 2019,"Jefferson City, MO",876758406547296000
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 16:59:34 +0000 2019,"Lincolnton, NC",460632374
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:00:18 +0000 2019,"Lubbock, TX",280982740
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:01:56 +0000 2019,"Longwood, FL",1046024076211480000
@alisonkukla Do mind if I ask you what type of siezures you have? I had as 2 week stay in July last year for seizure diagnosis..and I'm going back in March for another in patient study.,2,43476,Fri Jan 11 17:05:21 +0000 2019,"Norman, OK",1083081062442560000
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:05:22 +0000 2019,"Grapevine, TX",295976306
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:06:41 +0000 2019,"Missouri, USA",871799669097193000
It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:09:31 +0000 2019,"Texas, USA",705034685592698000
I really hope @UTLAnow and LAUSD come to an agreement before Monday. But I plan on being there to support the teachers if a strike happens!,10,43476,Fri Jan 11 17:10:09 +0000 2019,"Los Angeles, CA",1967255413
=@AmyCrandall can I temporarily join the squad to fight them,10,43476,Fri Jan 11 17:10:11 +0000 2019,"Portland, OR",1012008680
".@JohnCornyn, I live in Texas.  I support the petitions you just received from MoveOn.",5,43476,Fri Jan 11 17:12:59 +0000 2019,"Austin, TX",15883352
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:13:12 +0000 2019,"Sheridan, WY",2317369195
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:16:38 +0000 2019,"Seven Lakes, NC",2594475425
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:27:05 +0000 2019,"Lakewood, NJ",1376646984
"Weâre so excited to announce that weâre joining the 2019 @womensmarch in Washington, DC, on January 19, 2019. The #WomensWave is coming. Join us: MUST BE BIGGER THAN THE FIRST #Resist ",8,43476,Fri Jan 11 17:29:18 +0000 2019,"Hayward, CA",2841629123
"@IWV I do not agree at all with the @womensmarch.  I didn't see anything in your information about being a woman gun owner.  I support the 2nd Amendment, does your organization?",0,43476,Fri Jan 11 17:29:59 +0000 2019,"Tustin, CA",1062557443102720000
We've passed bipartisan legislation to #EndHumanTrafficking and support victims - we'll keep fighting to get thingsâ¦ ,4,43476,Fri Jan 11 17:32:13 +0000 2019,"Mesa, AZ",962128650534494000
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:38:12 +0000 2019,"Ferndale, MD",893837725278683000
The early-bird discount for the 2019 #SABRanalytics Conference ends soon! Join us on March 8-10 at @HyattPhoenix asâ¦ ,10,43476,Fri Jan 11 17:42:10 +0000 2019,"Boulder, CO",91689918
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:43:30 +0000 2019,"Oxford, OH",1605000530
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:45:08 +0000 2019,"Franklin, TN",1344385993
"Are you passionate about #causes like the #futureoffood, sustainable farming and creating a world with zerohunger? The Syngenta team is working on some of the worlds toughest challenges applynow to join us in the fight: ",3,43476,Fri Jan 11 17:47:01 +0000 2019,"Greensboro, NC",27563213
"On #HumanTraffickingAwareness day, we honor her and the many others in the Mount community joined together in the fight against human trafficking. You can learn more about the scope of human trafficking and the work being done to combat it on their website ",10,43476,Fri Jan 11 17:47:38 +0000 2019,"Malibu, CA",37791070
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:48:35 +0000 2019,"Irving, TX",821169316632461000
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:49:58 +0000 2019,"Plano, TX",2317473211
Spectator passes for #CWLPS4 Fort Worth are now available! Be there March 15-17 for the second major open of the seâ¦ ,10,43476,Fri Jan 11 17:53:02 +0000 2019,"Antioch, CA",339298319
"Thrown in your path! Youâve cried a lot and Iâm gonna try my best to make sure you have better days, and on your bad days, Iâll be there to pick you up dust you off, wipe your tears, and walk with you and watch you fight like youâve always have.",6,43476,Fri Jan 11 17:53:23 +0000 2019,"Lawrence, IN",261747907
"One of the coolest things about living near March Air Force Base is driving past fully loaded fighter jets every morning on my way to work and pick up my son from preschool.
Iâm so grateful for their service intelligence and sacrifice!
If aliens ever invade at Riverside Iâm safe",6,43476,Fri Jan 11 17:56:00 +0000 2019,"Woodcrest, CA",20456390
So far the STL snow storm was moved from 6 PM to 10 am to noon to 4 PM. And the road in front of my house hasn't been salted (it usually would have been by now). So I'm going to guess it'll hit us around March 4th.,10,43476,Fri Jan 11 17:56:52 +0000 2019,"Florissant, MO",359710139
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 17:57:32 +0000 2019,"Alabama, USA",979824419966279000
"OKAY. THE LEVEL IN WORLD OF LIGHT SMASH ULT WITH PAULINE SUPPORT AND PEACH (reduced jump power, defeat main fighter, reinforcements) IS STUPID. NO DUDE.",3,43476,Fri Jan 11 18:02:59 +0000 2019,"Oxnard, CA",536652969
Starting a petition to make @shrz0 join Mr. Eagle. Rt and like for support.,3,43476,Fri Jan 11 18:05:07 +0000 2019,"Texas, USA",2740416130
Wearing red today in support of our @WeAreCTA brothers and sisters from @UTLAnow and @OaklandEA as they fight for the schools all students deserve. #WeAreCTA #UTLANow #StrikeReady ,10,43476,Fri Jan 11 18:06:32 +0000 2019,"Sacramento, CA",160373729
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 18:07:10 +0000 2019,"Bellaire, TX",3419899994
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 18:11:30 +0000 2019,"Rogersville, TN",809140007273431000
Blockade in Brantford shuts down main roads to support Wet'suwet'en pipeline protest ,10,43476,Fri Jan 11 18:13:03 +0000 2019,"Brighton, NY",781062145257697000
"@nytdavidbrooks [2] The Nordics have built the  necessary institutions to support these  norms and as result the benefits  of capitalism are more fully  realized.  We are at our worst when we are  fighting for survival and,  unlike the U.S., very few people in the Nordics live their daily lives",4,43476,Fri Jan 11 18:20:34 +0000 2019,"Berkeley, CA",2853734657
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 18:20:37 +0000 2019,"California, MD",35852493
@BenRogers @1053SS @gavindawson @SkinWade @rjchoppy @JC1053 @ktfuntweets @MikeBacsik can you guys help us spread the about  MJ's Fight Against Ewingâs Sarcoma? This is a great family that needs lots of support. MJ is an only child. Thank you! #TOLO ,10,43476,Fri Jan 11 18:34:33 +0000 2019,"Murphy, TX",897294287184027000
"Socialists in LA have raised almost $10,000 to bring taco trucks to teachersâ picket lines in support of #UTLAStrong ",10,43476,Fri Jan 11 18:38:52 +0000 2019,"Lake Oswego, OR",930989606
"As the elderly WWII pilots reminisce, they are joined by their younger selves and the story of this brave company is retold.

Performances start March 16th and runs thru the 31st at @MarinesTheatre, SF.

Tickets are on sale now! ",10,43476,Fri Jan 11 18:45:07 +0000 2019,"San Francisco, CA",160670503
@mary_winge Help us end corruption and restore liberty. Article V of Const was created for this purpose. Join the @COSProject and sign the petition ,7,43476,Fri Jan 11 18:45:07 +0000 2019,"Liberty Lake, WA",870868088
Today is National Human Trafficking awareness day. To show support for the victims of this horrific crime and the freedom fighters @CFHope4Freedom dress in blue today. Post a picture and letâs turn the Internet blue for freedom! @CFimpact ,10,43476,Fri Jan 11 18:48:52 +0000 2019,"Royal Palm Beach, FL",4920940951
"Someone needs to clue both the Kentucky Chamber of Commerce, as well as the local Chambers, as to just how much money teachers and support staff, other public employees, and union members spend in our state and local communities. I don't WANT to boycott any businesses, but",5,43476,Fri Jan 11 18:53:28 +0000 2019,"Fort Knox, KY",1365193674
@EllaaaCruzzz Stop the corruption and madness. Join the Convention of States movement to repair our broken system. Article V of the Constitution is the solution. Sign the petition ,7,43476,Fri Jan 11 18:54:09 +0000 2019,"Liberty Lake, WA",870868088
=@xsharmaineanne we fighting if u donât Come out for my bday tmm fam,4,43476,Fri Jan 11 18:54:53 +0000 2019,"Hoboken, NJ",475458601
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 19:04:55 +0000 2019,"Valparaiso, IN",184474610
"Announcing the release of our debut full-length album â¡ï¸TRIAL AND ERRORâ¡ï¸set to release Friday, March 1st, 2019. Join us in celebration as we hit @georgesmajestic March 9th alongside jamâ¦ ",10,43476,Fri Jan 11 19:06:36 +0000 2019,"Arkansas, USA",2954085883
Registration for the 28th #LatinaHistoryDay is now open! This year's theme recognizes Latinas as #BOLDINNOVATORS we have been historically and the innovative contributions we continue to make today. Join us on March 9th for a day of inspiration &amp; growth. ,10,43476,Fri Jan 11 19:07:33 +0000 2019,"Los Angeles, CA",59580931
"Plan to join us on Saturday, March 30 at Doubletree by Hilton Pittsburgh/Cranberry for Spring 2019 Symposium - Inclâ¦ ",10,43476,Fri Jan 11 19:08:10 +0000 2019,"Pennsylvania, USA",15256070
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 19:11:16 +0000 2019,"Highland Park, IL",2397978352
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 19:16:01 +0000 2019,"Navasota, TX",1624132904
I agree with @tedcruz... It is LONG past time for congressional term limits. Join the fight and support Ted's constitutional amendment --&gt; ,0,43476,Fri Jan 11 19:16:06 +0000 2019,"South Carolina, USA",2820289164
"Los Angeles, are you ready to join the hunt for Retribution?
Saturday March 9th, the journey continues with you! ðð¥â¦ ",10,43476,Fri Jan 11 19:20:24 +0000 2019,"Los Angeles, CA",948926928
Happening today in LA: @UTLAnow will hold a press conference in support of mondayâs potential strike at the RFK education complex. Civil Rights legend Reverend James Lawson and @UFWF founder Delores Huerta are on the bill. #strikeready #UTLAStrong,10,43476,Fri Jan 11 19:38:24 +0000 2019,"Los Angeles, CA",48770091
To win the fight we have to get in and stay in the fight.  Look them in the eyes and bring all we got.  Come loud and help us out.  Ram Nation #AO ,10,43476,Fri Jan 11 19:42:54 +0000 2019,"Texas, USA",866736725837664000
